scenario,num_agents,state_dim,mixing_depth,mean_action_budget,conflict_level,rho,competitive_extension,mean_target_overlap,sample_idx,method,query_budget,observable_error,utility_error
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,33,amplitude_estimation,8,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,33,monte_carlo,8,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,33,amplitude_estimation,16,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,33,monte_carlo,16,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,33,amplitude_estimation,32,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,33,monte_carlo,32,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,33,amplitude_estimation,64,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,33,monte_carlo,64,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,33,amplitude_estimation,128,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,33,monte_carlo,128,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,33,amplitude_estimation,256,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,33,monte_carlo,256,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,34,amplitude_estimation,8,0.08248148001740269,0.08248148001740269
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,34,monte_carlo,8,0.14498148001740274,0.14498148001740274
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,34,amplitude_estimation,16,0.013189378073869718,0.013189378073869718
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,34,monte_carlo,16,0.019981480017402742,0.019981480017402742
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,34,amplitude_estimation,32,0.013189378073869718,0.013189378073869718
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,34,monte_carlo,32,0.011268519982597258,0.011268519982597258
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,34,amplitude_estimation,64,0.009910310703787145,0.009910310703787145
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,34,monte_carlo,64,0.04341898001740274,0.04341898001740274
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,34,amplitude_estimation,128,0.001740983330652257,0.001740983330652257
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,34,monte_carlo,128,0.008262730017402742,0.008262730017402742
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,34,amplitude_estimation,256,0.001740983330652257,0.001740983330652257
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,34,monte_carlo,256,0.007362269982597258,0.007362269982597258
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,35,amplitude_estimation,8,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,35,monte_carlo,8,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,35,amplitude_estimation,16,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,35,monte_carlo,16,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,35,amplitude_estimation,32,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,35,monte_carlo,32,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,35,amplitude_estimation,64,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,35,monte_carlo,64,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,35,amplitude_estimation,128,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,35,monte_carlo,128,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,35,amplitude_estimation,256,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,35,monte_carlo,256,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,36,amplitude_estimation,8,0.05019997322199113,0.05019997322199113
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,36,monte_carlo,8,0.06092327792535425,0.06092327792535425
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,36,amplitude_estimation,16,0.03090586398337329,0.03090586398337329
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,36,monte_carlo,16,0.02967327792535425,0.02967327792535425
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,36,amplitude_estimation,32,0.012315836180254808,0.012315836180254808
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,36,monte_carlo,32,0.01404827792535425,0.01404827792535425
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,36,amplitude_estimation,64,0.008727537868146298,0.008727537868146298
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,36,monte_carlo,64,0.03282672207464575,0.03282672207464575
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,36,amplitude_estimation,128,0.0019489639736596787,0.0019489639736596787
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,36,monte_carlo,128,0.01720172207464575,0.01720172207464575
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,36,amplitude_estimation,256,0.0019489639736596787,0.0019489639736596787
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,36,monte_carlo,256,0.00938922207464575,0.00938922207464575
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,37,amplitude_estimation,8,0.0007187294604385219,0.0007187294604384942
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,37,monte_carlo,8,0.0007187294604385774,0.0007187294604385497
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,37,amplitude_estimation,16,0.0007187294604385219,0.0007187294604384942
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,37,monte_carlo,16,0.06178127053956142,0.06178127053956145
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,37,amplitude_estimation,32,0.0007187294604385219,0.0007187294604384942
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,37,monte_carlo,32,0.03196872946043858,0.03196872946043855
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,37,amplitude_estimation,64,0.0007187294604385219,0.0007187294604384942
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,37,monte_carlo,64,0.03834377053956142,0.03834377053956145
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,37,amplitude_estimation,128,0.0007187294604385219,0.0007187294604384942
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,37,monte_carlo,128,0.05396877053956142,0.05396877053956145
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,37,amplitude_estimation,256,0.0007187294604385219,0.0007187294604384942
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,37,monte_carlo,256,0.018296854460438577,0.01829685446043855
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,38,amplitude_estimation,8,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,38,monte_carlo,8,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,38,amplitude_estimation,16,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,38,monte_carlo,16,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,38,amplitude_estimation,32,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,38,monte_carlo,32,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,38,amplitude_estimation,64,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,38,monte_carlo,64,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,38,amplitude_estimation,128,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,38,monte_carlo,128,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,38,amplitude_estimation,256,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,38,monte_carlo,256,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,39,amplitude_estimation,8,0.0745628364508791,0.0745628364508791
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,39,monte_carlo,8,0.07188377295584715,0.07188377295584715
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,39,amplitude_estimation,16,0.03094686338355376,0.03094686338355376
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,39,monte_carlo,16,0.07188377295584715,0.07188377295584715
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,39,amplitude_estimation,32,0.010721059159305237,0.010721059159305237
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,39,monte_carlo,32,0.07188377295584715,0.07188377295584715
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,39,amplitude_estimation,64,0.010633411436178696,0.010633411436178696
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,39,monte_carlo,64,0.017196272955847153,0.017196272955847153
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,39,amplitude_estimation,128,0.0019491159630685602,0.0019491159630685602
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,39,monte_carlo,128,0.009383772955847153,0.009383772955847153
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,39,amplitude_estimation,256,0.0019491159630685602,0.0019491159630685602
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,39,monte_carlo,256,0.03553810204415285,0.03553810204415285
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,40,amplitude_estimation,8,0.13049538966643082,0.13049538966643082
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,40,monte_carlo,8,0.2769419990731571,0.2769419990731571
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,40,amplitude_estimation,16,0.031716284744297996,0.031716284744297996
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,40,monte_carlo,16,0.035558000926842914,0.035558000926842914
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,40,amplitude_estimation,32,0.031716284744297996,0.031716284744297996
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,40,monte_carlo,32,0.026941999073157086,0.026941999073157086
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,40,amplitude_estimation,64,0.012640367486155907,0.012640367486155907
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,40,monte_carlo,64,0.026941999073157086,0.026941999073157086
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,40,amplitude_estimation,128,0.0092804542117019,0.0092804542117019
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,40,monte_carlo,128,0.042566999073157086,0.042566999073157086
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,40,amplitude_estimation,256,0.0017476639004603833,0.0017476639004603833
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,40,monte_carlo,256,0.015223249073157086,0.015223249073157086
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,41,amplitude_estimation,8,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,41,monte_carlo,8,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,41,amplitude_estimation,16,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,41,monte_carlo,16,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,41,amplitude_estimation,32,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,41,monte_carlo,32,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,41,amplitude_estimation,64,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,41,monte_carlo,64,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,41,amplitude_estimation,128,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,41,monte_carlo,128,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,41,amplitude_estimation,256,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,41,monte_carlo,256,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,42,amplitude_estimation,8,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,42,monte_carlo,8,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,42,amplitude_estimation,16,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,42,monte_carlo,16,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,42,amplitude_estimation,32,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,42,monte_carlo,32,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,42,amplitude_estimation,64,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,42,monte_carlo,64,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,42,amplitude_estimation,128,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,42,monte_carlo,128,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,42,amplitude_estimation,256,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,42,monte_carlo,256,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,43,amplitude_estimation,8,0.01570835449048604,0.01570835449048604
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,43,monte_carlo,8,0.01570835449048604,0.01570835449048604
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,43,amplitude_estimation,16,0.003321762381692267,0.003321762381692267
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,43,monte_carlo,16,0.01570835449048604,0.01570835449048604
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,43,amplitude_estimation,32,0.003321762381692267,0.003321762381692267
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,43,monte_carlo,32,0.01570835449048604,0.01570835449048604
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,43,amplitude_estimation,64,0.003321762381692267,0.003321762381692267
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,43,monte_carlo,64,0.007895854490486041,0.007895854490486041
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,43,amplitude_estimation,128,0.0010943707862412378,0.001094370786241236
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,43,monte_carlo,128,0.003989604490486041,0.003989604490486041
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,43,amplitude_estimation,256,0.0010434458008292367,0.0010434458008292367
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,43,monte_carlo,256,0.009682270509513959,0.009682270509513959
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,44,amplitude_estimation,8,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,44,monte_carlo,8,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,44,amplitude_estimation,16,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,44,monte_carlo,16,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,44,amplitude_estimation,32,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,44,monte_carlo,32,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,44,amplitude_estimation,64,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,44,monte_carlo,64,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,44,amplitude_estimation,128,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,44,monte_carlo,128,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,44,amplitude_estimation,256,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,44,monte_carlo,256,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,45,amplitude_estimation,8,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,45,monte_carlo,8,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,45,amplitude_estimation,16,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,45,monte_carlo,16,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,45,amplitude_estimation,32,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,45,monte_carlo,32,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,45,amplitude_estimation,64,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,45,monte_carlo,64,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,45,amplitude_estimation,128,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,45,monte_carlo,128,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,45,amplitude_estimation,256,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,45,monte_carlo,256,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,46,amplitude_estimation,8,0.1583757887151822,0.1583757887151822
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,46,monte_carlo,8,0.07017760187809152,0.07017760187809152
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,46,amplitude_estimation,16,0.0038358856955466036,0.0038358856955466036
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,46,monte_carlo,16,0.007677601878091522,0.007677601878091522
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,46,amplitude_estimation,32,0.0038358856955466036,0.0038358856955466036
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,46,monte_carlo,32,0.03892760187809152,0.03892760187809152
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,46,amplitude_estimation,64,0.0038358856955466036,0.0038358856955466036
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,46,monte_carlo,64,0.023572398121908478,0.023572398121908478
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,46,amplitude_estimation,128,0.0038358856955466036,0.0038358856955466036
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,46,monte_carlo,128,0.03138489812190848,0.03138489812190848
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,46,amplitude_estimation,256,0.0038358856955466036,0.0038358856955466036
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,46,monte_carlo,256,0.015490101878091522,0.015490101878091522
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,47,amplitude_estimation,8,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,47,monte_carlo,8,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,47,amplitude_estimation,16,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,47,monte_carlo,16,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,47,amplitude_estimation,32,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,47,monte_carlo,32,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,47,amplitude_estimation,64,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,47,monte_carlo,64,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,47,amplitude_estimation,128,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,47,monte_carlo,128,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,47,amplitude_estimation,256,0.0,0.0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2673265135735384,47,monte_carlo,256,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,0,amplitude_estimation,8,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,0,monte_carlo,8,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,0,amplitude_estimation,16,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,0,monte_carlo,16,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,0,amplitude_estimation,32,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,0,monte_carlo,32,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,0,amplitude_estimation,64,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,0,monte_carlo,64,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,0,amplitude_estimation,128,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,0,monte_carlo,128,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,0,amplitude_estimation,256,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,0,monte_carlo,256,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,1,amplitude_estimation,8,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,1,monte_carlo,8,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,1,amplitude_estimation,16,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,1,monte_carlo,16,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,1,amplitude_estimation,32,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,1,monte_carlo,32,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,1,amplitude_estimation,64,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,1,monte_carlo,64,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,1,amplitude_estimation,128,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,1,monte_carlo,128,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,1,amplitude_estimation,256,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,1,monte_carlo,256,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,2,amplitude_estimation,8,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,2,monte_carlo,8,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,2,amplitude_estimation,16,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,2,monte_carlo,16,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,2,amplitude_estimation,32,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,2,monte_carlo,32,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,2,amplitude_estimation,64,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,2,monte_carlo,64,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,2,amplitude_estimation,128,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,2,monte_carlo,128,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,2,amplitude_estimation,256,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,2,monte_carlo,256,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,3,amplitude_estimation,8,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,3,monte_carlo,8,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,3,amplitude_estimation,16,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,3,monte_carlo,16,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,3,amplitude_estimation,32,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,3,monte_carlo,32,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,3,amplitude_estimation,64,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,3,monte_carlo,64,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,3,amplitude_estimation,128,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,3,monte_carlo,128,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,3,amplitude_estimation,256,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,3,monte_carlo,256,0.0,0.0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,4,amplitude_estimation,8,0.039938812475933186,0.039938812475933186
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2560431128831909,4,monte_carlo,8,0.01849220306920693,0.01849220306920693
