scenario,num_agents,state_dim,mixing_depth,activation_name,markov_graph_degree,markov_inertia,mean_action_budget,conflict_level,rho,mean_target_overlap,horizon,sample_idx,method,query_budget,observable_error,utility_error
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,7,amplitude_estimation,32,0.013706719563533365,0.013706719563533365
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,7,monte_carlo,32,0.1503595192788864,0.1503595192788864
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,7,amplitude_estimation,128,0.004819762978651096,0.004819762978651096
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,7,monte_carlo,128,0.005890480721113589,0.005890480721113589
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,8,amplitude_estimation,8,0.013710389727118327,0.013710389727118327
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,8,monte_carlo,8,0.06838870920318485,0.06838870920318485
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,8,amplitude_estimation,32,0.013710389727118327,0.013710389727118327
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,8,monte_carlo,32,0.04098629079681515,0.04098629079681515
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,8,amplitude_estimation,128,0.004823433142236058,0.004823433142236058
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,8,monte_carlo,128,0.04687425086615543,0.04687425086615544
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,9,amplitude_estimation,8,0.013709802816698313,0.013709802816698313
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,9,monte_carlo,8,0.06838918945038497,0.06838918945038497
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,9,amplitude_estimation,32,0.013709802816698313,0.013709802816698313
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,9,monte_carlo,32,0.03713918945038497,0.03713918945038497
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,9,amplitude_estimation,128,0.004822846231816044,0.004822846231816044
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,9,monte_carlo,128,0.02145456054961503,0.02145456054961503
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,10,amplitude_estimation,8,0.013709525612691717,0.013709525612691717
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,10,monte_carlo,8,0.13088941046696168,0.13088941046696168
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,10,amplitude_estimation,32,0.013709525612691717,0.013709525612691717
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,10,monte_carlo,32,0.09963941046696169,0.09963941046696169
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,10,amplitude_estimation,128,0.004822569027809448,0.004822569027809448
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,10,monte_carlo,128,0.03124988501941796,0.03124988501941796
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,11,amplitude_estimation,8,0.013706680228927404,0.013706680228927404
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,11,monte_carlo,8,0.05660958156531459,0.05660958156531459
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,11,amplitude_estimation,32,0.013706680228927404,0.013706680228927404
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,11,monte_carlo,32,0.06839041843468541,0.06839041843468541
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,11,amplitude_estimation,128,0.004819723644045135,0.004819723644045135
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,11,monte_carlo,128,0.003909210364346355,0.003909210364346355
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,12,amplitude_estimation,8,0.013709849767496854,0.013709849767496854
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,12,monte_carlo,8,0.13088914573486615,0.13088914573486615
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,12,amplitude_estimation,32,0.013709849767496854,0.013709849767496854
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,12,monte_carlo,32,0.035156459174223095,0.035156459174223095
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,12,amplitude_estimation,128,0.004822893182614585,0.004822893182614585
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,12,monte_carlo,128,0.037079604265133834,0.037079604265133834
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,13,amplitude_estimation,8,0.013709526183166384,0.013709526183166384
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,13,monte_carlo,8,0.13088941001964577,0.13088941001964577
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,13,amplitude_estimation,32,0.013709526183166384,0.013709526183166384
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,13,monte_carlo,32,0.056610589980354245,0.056610589980354245
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,13,amplitude_estimation,128,0.0048225695982841155,0.0048225695982841155
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,13,monte_carlo,128,0.009795660019645755,0.009795660019645755
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,14,amplitude_estimation,8,0.013711678875733768,0.013711678875733768
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,14,monte_carlo,8,0.09765828828246001,0.09765828828246001
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,14,amplitude_estimation,32,0.013711678875733768,0.013711678875733768
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,14,monte_carlo,32,0.05859171171753999,0.05859171171753999
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,14,amplitude_estimation,128,0.004824722290851499,0.004824722290851499
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,14,monte_carlo,128,0.013700146984980066,0.013700146984980066
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,15,amplitude_estimation,8,0.01370689733422456,0.01370689733422456
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,15,monte_carlo,8,0.11910956370172987,0.11910956370172987
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,15,amplitude_estimation,32,0.01370689733422456,0.01370689733422456
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,15,monte_carlo,32,0.03714043629827013,0.03714043629827013
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,15,amplitude_estimation,128,0.004819940749342291,0.004819940749342291
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,15,monte_carlo,128,0.03317206370172987,0.03317206370172987
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,16,amplitude_estimation,8,0.013709525612691717,0.013709525612691717
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,16,monte_carlo,8,0.03515613501941796,0.03515613501941796
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,16,amplitude_estimation,32,0.013709525612691717,0.013709525612691717
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,16,monte_carlo,32,0.05859386498058204,0.05859386498058204
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,16,amplitude_estimation,128,0.004822569027809448,0.004822569027809448
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,16,monte_carlo,128,0.02542066046696169,0.02542066046696169
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,17,amplitude_estimation,8,0.013711631142025824,0.013711631142025824
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,17,monte_carlo,8,0.13088768607799017,0.13088768607799017
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,17,amplitude_estimation,32,0.013711631142025824,0.013711631142025824
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,17,monte_carlo,32,0.04098731392200981,0.04098731392200981
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,17,amplitude_estimation,128,0.0048246745571435545,0.0048246745571435545
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,17,monte_carlo,128,0.029325186077990187,0.029325186077990187
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,18,amplitude_estimation,8,0.01371143832241875,0.01371143832241875
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,18,monte_carlo,8,0.13088784399362619,0.13088784399362619
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,18,amplitude_estimation,32,0.01371143832241875,0.01371143832241875
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,18,monte_carlo,32,0.06838784399362619,0.06838784399362619
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,18,amplitude_estimation,128,0.004824481737536482,0.004824481737536482
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,18,monte_carlo,128,0.027341952270855008,0.027341952270855008
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,19,amplitude_estimation,8,0.013706429819521498,0.013706429819521498
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,19,monte_carlo,8,0.18160973030665428,0.18160973030665428
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,19,amplitude_estimation,32,0.013706429819521498,0.013706429819521498
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,19,monte_carlo,32,0.05859696077375226,0.05859696077375225
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,19,amplitude_estimation,128,0.004819473234639229,0.004819473234639229
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,19,monte_carlo,128,0.017609019693345718,0.017609019693345718
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,20,amplitude_estimation,8,0.013705454684399168,0.013705454684399168
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,20,monte_carlo,8,0.11910899673602353,0.11910899673602353
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,20,amplitude_estimation,32,0.013705454684399168,0.013705454684399168
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,20,monte_carlo,32,0.06839100326397647,0.06839100326397647
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,20,amplitude_estimation,128,0.004818498099516899,0.004818498099516899
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,20,monte_carlo,128,0.06057850326397647,0.06057850326397647
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,21,amplitude_estimation,8,0.013710705824441102,0.013710705824441102
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,21,monte_carlo,8,0.15234268476883267,0.15234268476883267
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,21,amplitude_estimation,32,0.013710705824441102,0.013710705824441102
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,21,monte_carlo,32,0.05276346596841698,0.05276346596841698
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,21,amplitude_estimation,128,0.004823749239558833,0.004823749239558833
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,21,monte_carlo,128,0.042967684768832656,0.042967684768832656
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,22,amplitude_estimation,8,0.013710267718323163,0.013710267718323163
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,22,monte_carlo,8,0.0976568771250494,0.0976568771250494
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,22,amplitude_estimation,32,0.013710267718323163,0.013710267718323163
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,22,monte_carlo,32,0.0058888026963902634,0.0058888026963902634
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,22,amplitude_estimation,128,0.004823311133440894,0.004823311133440894
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,22,monte_carlo,128,0.03707994730360974,0.03707994730360974
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,23,amplitude_estimation,8,0.013706490631236079,0.013706490631236079
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,23,monte_carlo,8,0.08984689996203768,0.08984689996203768
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,23,amplitude_estimation,32,0.013706490631236079,0.013706490631236079
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,23,monte_carlo,32,0.11910952901163019,0.11910952901163019
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,23,amplitude_estimation,128,0.00481953404635381,0.00481953404635381
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,23,monte_carlo,128,0.03124685003796232,0.03124685003796232
